,Alignment,Character,Combat,Durability,Full_name,Gender,IQ,Intelligence,Level,Omnipotent,Power,Speed,Speed_velocity,Strength,Strength_force,Tier,Universe
25945,Neutral,Super Shadow (Pre-Wave),60,100,,Male,150,75,6,0,55,100,1000000000,85,500050000,7,
25946,Neutral,Super Shadow (Pre-Wave),60,100,,Male,150,75,6,0,55,100,1000000000,85,500050000,7,
25947,,Super Pooch,60,15,,,110,55,2,0,40,25,45,50,400000,2,JTU
25948,,Super Pooch,60,15,,,110,55,2,0,40,25,45,50,400000,2,JTU
25949,Good,Super Moos,100,100,Moos Coenraad Visser,Male,200,100,6,0,100,100,999999999,100,999999999,10,
25950,Good,Super Moos,100,100,Moos Coenraad Visser,Male,200,100,6,0,100,100,999999999,100,999999999,10,
25951,,Super Goof,5,50,,,200,100,6,0,80,50,10000,100,1000000000,5,
25952,,Super Goof,5,50,,,200,100,6,0,80,50,10000,100,1000000000,5,
25953,Bad,Super Brainz,95,40,,Male,80,40,3,0,55,25,1000,55,1000000,3,Pvz
25954,Bad,Super Brainz,95,40,,Male,80,40,3,0,55,25,1000,55,1000000,3,Pvz
25955,Bad,Super Adaptoid,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,7,Earth-616
25956,Bad,Super Adaptoid,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,7,Earth-616
25957,,Supe Terrorist,25,13,,,110,55,1,0,55,25,100,1,150,1,The Boys 2019
25958,,Supe Terrorist,25,13,,,110,55,1,0,55,25,100,1,150,1,The Boys 2019
25959,,Sunspot,40,40,,,87,45,2,0,60,50,21911,25,974,1,EMCU
25960,,Sunspot,40,40,,,87,45,2,0,60,50,21911,25,974,1,EMCU
25961,Good,Sunspot,55,25,Roberto DaCosta,Male,150,75,2,0,80,50,17500,55,1287500,3,Earth-616
25962,Good,Sunspot,55,25,Roberto DaCosta,Male,150,75,2,0,80,50,17500,55,1287500,3,Earth-616
25963,,Sundowner,80,35,,,120,60,2,0,55,50,100000,60,1800000,2,MGS
25964,,Sundowner,80,35,,,120,60,2,0,55,50,100000,60,1800000,2,MGS
25965,,Summer Smith,10,10,,,120,60,1,0,0,1,2,1,20,0,R&M
25966,,Summer Smith,10,10,,,120,60,1,0,0,1,2,1,20,0,R&M
25967,,Sully,45,15,,,100,50,1,0,20,6,11,25,1000,1,Monsters Inc
25968,,Sully,45,15,,,100,50,1,0,20,6,11,25,1000,1,Monsters Inc
25969,Bad,Sullivan Knoth,12,11,Sullivan Knoth,Male,23,12,1,0,15,13,24,14,555,0,Outlastverse
25970,Bad,Sullivan Knoth,12,11,Sullivan Knoth,Male,23,12,1,0,15,13,24,14,555,0,Outlastverse
25971,Good,Suiryu,100,100,,Male,140,70,3,0,95,95,880000000,95,880000000,5,OPM
25972,Good,Suiryu,100,100,,Male,140,70,3,0,95,95,880000000,95,880000000,5,OPM
25973,Bad,Suikotsu,90,30,,Male,140,70,2,0,55,50,10000,75,100000000,2,Inuyasha
25974,Bad,Suikotsu,90,30,,Male,140,70,2,0,55,50,10000,75,100000000,2,Inuyasha
25975,,Suigetsu H?zuki,100,40,,,115,60,3,0,50,80,200000000,55,1000000,3,Naruto
25976,,Suigetsu H?zuki,100,40,,,115,60,3,0,50,80,200000000,55,1000000,3,Naruto
25977,Good,Sugiru Kariya,50,15,,Male,150,75,2,0,30,1,1,1,50,1,Cv
25978,Good,Sugiru Kariya,50,15,,Male,150,75,2,0,30,1,1,1,50,1,Cv
25979,Neutral,Sugilite,100,100,Sugilite,Female,130,65,4,0,85,60,40000000,95,800000000,3,Stevenverse
25980,Neutral,Sugilite,100,100,Sugilite,Female,130,65,4,0,85,60,40000000,95,800000000,3,Stevenverse
25981,Bad,Sugar,10,10,,Female,80,40,2,0,70,5,9,1,130,1,OP
25982,Bad,Sugar,10,10,,Female,80,40,2,0,70,5,9,1,130,1,OP
25983,,Sue Dibny,90,15,,,140,70,1,0,15,25,50,5,200,1,Arrowverse
25984,,Sue Dibny,90,15,,,140,70,1,0,15,25,50,5,200,1,Arrowverse
25985,Neutral,Stygimoloch,20,10,,-,70,35,1,0,10,7,13,5,200,0,Jurassic Park
25986,Neutral,Stygimoloch,20,10,,-,70,35,1,0,10,7,13,5,200,0,Jurassic Park
25987,Good,Stupendous Man,10,1,,Male,75,40,1,0,0,1,8,1,75,0,SSU
25988,Good,Stupendous Man,10,1,,Male,75,40,1,0,0,1,8,1,75,0,SSU
25989,Good,Strong Guy,60,50,Guido Carosella,,115,60,3,0,40,80,200000208,80,200300400,3,Earth-616
25990,Good,Strong Guy,60,50,Guido Carosella,,115,60,3,0,40,80,200000208,80,200300400,3,Earth-616
25991,-,Strix,80,10,,-,130,65,1,0,15,10,18,1,50,1,Prime Earth
25992,-,Strix,80,10,,-,130,65,1,0,15,10,18,1,50,1,Prime Earth
25993,Bad,Strika,70,35,,Female,150,75,2,0,55,20,36,30,120000,2,Beast Wars
25994,Bad,Strika,70,35,,Female,150,75,2,0,55,20,36,30,120000,2,Beast Wars
25995,,Strider Hiryu,95,25,,,120,60,3,0,65,50,343000,25,1000,2,
25996,,Strider Hiryu,95,25,,,120,60,3,0,65,50,343000,25,1000,2,
25997,Neutral,Strider,60,100,,Male,130,65,4,0,100,100,1000000000,95,800000000,6,Bayonetta
25998,Neutral,Strider,60,100,,Male,130,65,4,0,100,100,1000000000,95,800000000,6,Bayonetta
25999,Good,Stretch Armstrong,50,60,,Male,110,55,4,0,85,80,250000100,100,1000000000,6,
26000,Good,Stretch Armstrong,50,60,,Male,110,55,4,0,85,80,250000100,100,1000000000,6,
26001,Bad,Stormy,65,65,,Female,125,65,3,0,65,50,369852,50,369852,5,Winx Club Universe
26002,Bad,Stormy,65,65,,Female,125,65,3,0,65,50,369852,50,369852,5,Winx Club Universe
26003,Neutral,Storm Shadow,80,10,,Male,120,60,1,0,15,7,12,1,150,1,G.I Joe Film
26004,Neutral,Storm Shadow,80,10,,Male,120,60,1,0,15,7,12,1,150,1,G.I Joe Film
26005,Bad,Storm Shadow,65,10,,Male,110,55,1,0,35,25,857,25,1000,1,G.I. Joe
26006,Bad,Storm Shadow,65,10,,Male,110,55,1,0,35,25,857,25,1000,1,G.I. Joe
26007,-,Storm (Stormcaster),100,5,,Female,160,80,3,0,100,30,2000,100,1000000000,5,Earth-616
26008,-,Storm (Stormcaster),100,5,,Female,160,80,3,0,100,30,2000,100,1000000000,5,Earth-616
26009,Neutral,Storm (Horsemen of Apocalypse),70,20,,Female,120,60,2,0,65,25,134,25,5000,2,EMCU
26010,Neutral,Storm (Horsemen of Apocalypse),70,20,,Female,120,60,2,0,65,25,134,25,5000,2,EMCU
26011,,Stone Cold Steve Austin,70,100,,,145,75,4,0,100,5,9,1,160,9,
26012,,Stone Cold Steve Austin,70,100,,,145,75,4,0,100,5,9,1,160,9,
26013,-,Stockholm,9,8,,Female,100,50,1,0,8,6,10,1,100,2,La Casa de Papel
26014,-,Stockholm,9,8,,Female,100,50,1,0,8,6,10,1,100,2,La Casa de Papel
26015,Good,Stingray,40,35,,-,155,80,2,0,50,25,55,25,25000,2,Earth-616
26016,Good,Stingray,40,35,,-,155,80,2,0,50,25,55,25,25000,2,Earth-616
26017,,Sting,30,35,,,95,50,2,0,95,30,1500,1,104,4,
26018,,Sting,30,35,,,95,50,2,0,95,30,1500,1,104,4,
26019,Good,Steven Stone,50,15,,Male,140,70,3,0,40,5,9,1,100,2,Pokemon
26020,Good,Steven Stone,50,15,,Male,140,70,3,0,40,5,9,1,100,2,Pokemon
26021,,Steven Segal,75,20,,,125,65,2,0,35,25,117,14,560,2,
26022,,Steven Segal,75,20,,,125,65,2,0,35,25,117,14,560,2,
26023,-,Steve Trevor (God of Anti-Life),100,100,,-,200,100,6,0,100,100,1000000000,100,1000000000,8,Prime Earth
26024,-,Steve Trevor (God of Anti-Life),100,100,,-,200,100,6,0,100,100,1000000000,100,1000000000,8,Prime Earth
26025,Good,Steve Harrington,70,15,,Male,100,50,1,0,10,6,10,5,200,1,
26026,Good,Steve Harrington,70,15,,Male,100,50,1,0,10,6,10,5,200,1,
26027,Good,Steve Ditko,0,5,Stephen John Ditko,Male,100,50,1,0,0,1,7,1,100,0,Earth-1218
26028,Good,Steve Ditko,0,5,Stephen John Ditko,Male,100,50,1,0,0,1,7,1,100,0,Earth-1218
26029,,Steve (True Form),60,100,,,200,100,6,0,100,85,500000010,100,940000000,8,
26030,,Steve (True Form),60,100,,,200,100,6,0,100,85,500000010,100,940000000,8,
26031,Bad,Stephen,100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,SMT
26032,Bad,Stephen,100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,SMT
26033,Neutral,Stella,10,15,,Female,130,65,2,0,80,6,10,25,1000,1,Hazbinverse
26034,Neutral,Stella,10,15,,Female,130,65,2,0,80,6,10,25,1000,1,Hazbinverse
26035,Bad,Starscream,60,30,,Male,170,85,3,0,20,80,270000000,50,400000,2,TFA
26036,Bad,Starscream,60,30,,Male,170,85,3,0,20,80,270000000,50,400000,2,TFA
26037,Bad,Starscream,100,25,,Male,140,70,2,0,45,30,1500,55,1000000,2,TCU
26038,Bad,Starscream,100,25,,Male,140,70,2,0,45,30,1500,55,1000000,2,TCU
26039,,Starscream,50,20,,,170,85,2,0,30,40,6000,25,3000,2,TFP
26040,,Starscream,50,20,,,170,85,2,0,30,40,6000,25,3000,2,TFP
26041,Bad,Starscream,100,10,Starscream,Male,100,50,2,0,95,30,1715,70,3162277,1,
26042,Bad,Starscream,100,10,Starscream,Male,100,50,2,0,95,30,1715,70,3162277,1,
26043,Good,Starling,45,10,,Female,140,70,1,0,15,5,9,1,50,1,Prime Earth
26044,Good,Starling,45,10,,Female,140,70,1,0,15,5,9,1,50,1,Prime Earth
26045,,Starhawk,75,100,,Male,160,80,5,0,100,100,1000000000,100,1000000000,6,Earth-616
26046,,Starhawk,75,100,,Male,160,80,5,0,100,100,1000000000,100,1000000000,6,Earth-616
26047,,Star Brand,100,100,,,160,80,6,0,100,100,1000000000,100,1000000000,8,
26048,,Star Brand,100,100,,,160,80,6,0,100,100,1000000000,100,1000000000,8,
26049,Good,Stan Pines,20,10,,Male,110,55,1,0,10,1,7,1,70,1,Gravity Falls
26050,Good,Stan Pines,20,10,,Male,110,55,1,0,10,1,7,1,70,1,Gravity Falls
26051,Good,Stan Lee,0,5,Stanley Martin Lieber,Male,100,50,1,0,0,1,7,1,100,0,Earth-1218
26052,Good,Stan Lee,0,5,Stanley Martin Lieber,Male,100,50,1,0,0,1,7,1,100,0,Earth-1218
26053,,Stan Beeman,65,10,,Male,120,60,1,0,0,6,10,1,150,0,The Americans
26054,,Stan Beeman,65,10,,Male,120,60,1,0,0,6,10,1,150,0,The Americans
26055,Bad,Stain,85,18,,Male,110,55,2,0,60,25,1000,25,5000,1,MHA
26056,Bad,Stain,85,18,,Male,110,55,2,0,60,25,1000,25,5000,1,MHA
26057,Good,Sskeer,90,60,Sskeer,Male,170,85,4,0,70,50,1000000,45,300000,5,Star Wars
26058,Good,Sskeer,90,60,Sskeer,Male,170,85,4,0,70,50,1000000,45,300000,5,Star Wars
26059,Neutral,Ssendam (True Form),65,100,,Other,180,90,6,0,100,100,1000000000,100,1000000000,7,DAD
26060,Neutral,Ssendam (True Form),65,100,,Other,180,90,6,0,100,100,1000000000,100,1000000000,7,DAD
26061,,Squirtle,70,65,,,110,55,2,0,50,50,343000,25,10000,1,Pokemon
26062,,Squirtle,70,65,,,110,55,2,0,50,50,343000,25,10000,1,Pokemon
26063,Good,Squirrelbuster,50,70,,,90,45,2,0,60,25,100,25,900,4,Earth-616
26064,Good,Squirrelbuster,50,70,,,90,45,2,0,60,25,100,25,900,4,Earth-616
26065,Good,Squirrel Girl (Unbeatable),75,40,Doreen Allene Green,Female,100,50,2,0,50,25,78,1,80,4,
26066,Good,Squirrel Girl (Unbeatable),75,40,Doreen Allene Green,Female,100,50,2,0,50,25,78,1,80,4,
26067,Good,Squirrel Girl,50,35,,Female,100,50,2,0,30,35,4841,30,72581,1,Earth-13122
26068,Good,Squirrel Girl,50,35,,Female,100,50,2,0,30,35,4841,30,72581,1,Earth-13122
26069,Good,Squirrel Girl,80,30,Doreen Allene Green,Female,130,65,2,0,80,50,2997925,50,400000,1,Earth-616
26070,Good,Squirrel Girl,80,30,Doreen Allene Green,Female,130,65,2,0,80,50,2997925,50,400000,1,Earth-616
26071,,Squidward?s Suicide,10,20,,,170,85,2,0,55,25,50,1,100,1,Creepypasta
26072,,Squidward?s Suicide,10,20,,,170,85,2,0,55,25,50,1,100,1,Creepypasta
26073,Good,Squidward,10,40,Squidward J. Q. Tentacles,Male,110,55,2,0,10,8,15,1,75,0,
26074,Good,Squidward,10,40,Squidward J. Q. Tentacles,Male,110,55,2,0,10,8,15,1,75,0,
26075,Good,Squee,10,5,,Male,90,45,1,0,30,6,10,1,30,1,MtG
26076,Good,Squee,10,5,,Male,90,45,1,0,30,6,10,1,30,1,MtG
26077,Good,Squall Leonhart,100,100,Squall Leonheart,Male,100,50,4,0,65,80,300000000,100,1000000000,7,FF VIII
26078,Good,Squall Leonhart,100,100,Squall Leonheart,Male,100,50,4,0,65,80,300000000,100,1000000000,7,FF VIII
26079,Good,Spyro,65,40,,Male,150,75,2,0,75,25,350,6,227,2,Skylanders
26080,Good,Spyro,65,40,,Male,150,75,2,0,75,25,350,6,227,2,Skylanders
26081,Good,Spyro,60,70,,,107,55,3,0,85,50,5000118,55,1250000,5,
26082,Good,Spyro,60,70,,,107,55,3,0,85,50,5000118,55,1250000,5,
26083,Good,Sprite,55,15,,Female,130,65,2,0,60,6,10,25,1000,1,MCU
26084,Good,Sprite,55,15,,Female,130,65,2,0,60,6,10,25,1000,1,MCU
26085,Good,Sprite,45,75,,Female,150,75,3,0,75,50,50000,55,1000000,4,Earth-616
26086,Good,Sprite,45,75,,Female,150,75,3,0,75,50,50000,55,1000000,4,Earth-616
26087,Bad,Springtrap,30,15,,Male,130,65,2,0,30,5,9,1,190,1,FNAF
26088,Bad,Springtrap,30,15,,Male,130,65,2,0,30,5,9,1,190,1,FNAF
26089,Bad,Spot,50,15,Johnathon Ohnn,Male,150,75,2,0,25,17,30,5,200,1,Earth-616
26090,Bad,Spot,50,15,Johnathon Ohnn,Male,150,75,2,0,25,17,30,5,200,1,Earth-616
26091,Bad,Sportsmaster,70,10,Lawrence Crock,Male,120,60,1,0,10,8,15,5,200,1,Prime Earth
26092,Bad,Sportsmaster,70,10,Lawrence Crock,Male,120,60,1,0,10,8,15,5,200,1,Prime Earth
26093,Neutral,Spore Mantis,10,12,,,50,25,1,0,15,6,10,25,5000,1,MonsterVerse
26094,Neutral,Spore Mantis,10,12,,,50,25,1,0,15,6,10,25,5000,1,MonsterVerse
26095,Good,Spongebob,10,50,,Male,70,35,2,0,10,6,10,1,1,0,
26096,Good,Spongebob,10,50,,Male,70,35,2,0,10,6,10,1,1,0,
26097,Good,Spock,70,8,,Male,175,90,2,0,40,1,5,9,375,1,Star Trek
26098,Good,Spock,70,8,,Male,175,90,2,0,40,1,5,9,375,1,Star Trek
26099,Good,Spoiler,80,5,Stephanie Brown,Female,160,80,1,0,15,17,30,1,100,1,Prime Earth
26100,Good,Spoiler,80,5,Stephanie Brown,Female,160,80,1,0,15,17,30,1,100,1,Prime Earth
26101,-,Splinter,100,15,,Male,100,50,1,0,15,25,45,10,400,1,Rise Of The TMNT
26102,-,Splinter,100,15,,Male,100,50,1,0,15,25,45,10,400,1,Rise Of The TMNT
26103,Good,Splinter,95,55,Hamato Yoshi,Male,127,65,2,0,25,17,31,14,575,2,TMNT 2012
26104,Good,Splinter,95,55,Hamato Yoshi,Male,127,65,2,0,25,17,31,14,575,2,TMNT 2012
26105,Good,Splinter,80,20,,Male,145,75,1,0,15,25,60,13,500,1,TMNT
26106,Good,Splinter,80,20,,Male,145,75,1,0,15,25,60,13,500,1,TMNT
26107,Neutral,Splendid Ap,35,100,,Male,190,95,6,0,100,100,1000000000,100,1000000000,8,SWL
26108,Neutral,Splendid Ap,35,100,,Male,190,95,6,0,100,100,1000000000,100,1000000000,8,SWL
26109,Good,Spitfire,70,35,,Female,128,65,1,0,50,30,2000,25,2648,1,Earth-616
26110,Good,Spitfire,70,35,,Female,128,65,1,0,50,30,2000,25,2648,1,Earth-616
26111,,Spirit Of The West,45,40,,,160,80,1,0,40,1,5,1,80,1,Rango
26112,,Spirit Of The West,45,40,,,160,80,1,0,40,1,5,1,80,1,Rango
26113,Good,Spinstress,50,40,,Female,120,60,2,0,65,25,340,25,23000,2,Earth-423
26114,Good,Spinstress,50,40,,Female,120,60,2,0,65,25,340,25,23000,2,Earth-423
26115,Neutral,Spinel,60,60,,Female,130,65,3,0,40,30,2000,75,4000000,3,Stevenverse
26116,Neutral,Spinel,60,60,,Female,130,65,3,0,40,30,2000,75,4000000,3,Stevenverse
26117,,Spinal,95,20,,,85,45,2,0,55,75,100000000,5,200,1,KI
26118,,Spinal,95,20,,,85,45,2,0,55,75,100000000,5,200,1,KI
26119,,Spike Walker,15,25,,,15,8,1,0,15,1,2,1,138,2,TWD
26120,,Spike Walker,15,25,,,15,8,1,0,15,1,2,1,138,2,TWD
26121,Good,Spike Spiegel,60,12,,Male,130,65,1,0,20,19,35,6,250,1,Cowboy Bebop
26122,Good,Spike Spiegel,60,12,,Male,130,65,1,0,20,19,35,6,250,1,Cowboy Bebop
26123,Good,Spidey-Man,10,20,,Male,80,40,2,0,40,19,35,25,1500,2,Earth-9047
26124,Good,Spidey-Man,10,20,,Male,80,40,2,0,40,19,35,25,1500,2,Earth-9047
26125,Good,Spider-UK,80,40,,Female,120,60,2,0,65,25,340,25,23000,2,Earth-834
26126,Good,Spider-UK,80,40,,Female,120,60,2,0,65,25,340,25,23000,2,Earth-834
26127,,Spider-Man Unlimited,65,60,,,112,55,2,0,55,60,35235555,25,950,1,Earth-616
26128,,Spider-Man Unlimited,65,60,,,112,55,2,0,55,60,35235555,25,950,1,Earth-616
26129,,Spider-Man 2099,70,15,,,130,65,1,0,40,25,70,25,2000,1,Spider-Verse
26130,,Spider-Man 2099,70,15,,,130,65,1,0,40,25,70,25,2000,1,Spider-Verse
26131,Good,Spider-Man (Worthy),90,85,Peter Benjamin Parker,Male,138,70,5,0,85,100,1000000000,75,10000000,6,
26132,Good,Spider-Man (Worthy),90,85,Peter Benjamin Parker,Male,138,70,5,0,85,100,1000000000,75,10000000,6,
26133,Good,Spider-Man (Black Suit),65,16,Peter Benjamin Parker,Male,140,70,2,0,70,30,1900,30,90000,5,Earth-92131
26134,Good,Spider-Man (Black Suit),65,16,Peter Benjamin Parker,Male,140,70,2,0,70,30,1900,30,90000,5,Earth-92131
26135,,Spider-Man (Assassin Spider-Man),95,50,,,160,80,2,0,75,30,2000,60,1900000,1,
26136,,Spider-Man (Assassin Spider-Man),95,50,,,160,80,2,0,75,30,2000,60,1900000,1,
26137,Good,Spider-Gwen (Phoenix Force),30,100,,Female,180,90,6,0,100,100,1000000000,100,1000000000,3,
26138,Good,Spider-Gwen (Phoenix Force),30,100,,Female,180,90,6,0,100,100,1000000000,100,1000000000,3,
26139,,Spider-Boy,30,50,,,110,55,3,0,80,50,700000,75,100000000,4,Earth-9602
26140,,Spider-Boy,30,50,,,110,55,3,0,80,50,700000,75,100000000,4,Earth-9602
26141,,Speedy Gonzales,10,100,,,126,65,3,0,70,100,969999991,55,1000000,3,Looney Tunes
26142,,Speedy Gonzales,10,100,,,126,65,3,0,70,100,969999991,55,1000000,3,Looney Tunes
26143,Good,Speedball,19,30,Robert Baldwin,Male,90,45,2,0,90,25,313,1,59,1,Earth-616
26144,Good,Speedball,19,30,Robert Baldwin,Male,90,45,2,0,90,25,313,1,59,1,Earth-616
26145,,Speed Force,80,90,,,200,100,6,0,100,100,1000000000,75,8000000,8,Arrowverse
26146,,Speed Force,80,90,,,200,100,6,0,100,100,1000000000,75,8000000,8,Arrowverse
26147,Bad,Sobek,65,55,Yurrd The Unknown,Male,155,80,3,0,75,25,1018,80,300200000,3,Prime Earth
26148,Bad,Sobek,65,55,Yurrd The Unknown,Male,155,80,3,0,75,25,1018,80,300200000,3,Prime Earth
26149,,Snowtrooper,65,15,,,100,50,1,0,25,6,11,1,145,1,Star Wars
26150,,Snowtrooper,65,15,,,100,50,1,0,25,6,11,1,145,1,Star Wars
26151,Good,Snow White,0,1,Snow White,Female,90,45,1,0,0,1,6,1,60,0,
26152,Good,Snow White,0,1,Snow White,Female,90,45,1,0,0,1,6,1,60,0,
26153,Bad,Snake Lord,70,10,,Male,120,60,1,0,20,6,10,5,200,1,Berserk
26154,Bad,Snake Lord,70,10,,Male,120,60,1,0,20,6,10,5,200,1,Berserk
26155,Good,Smoky Quartz,100,60,,Other,140,70,4,0,85,75,100000000,50,400000,3,Stevenverse
26156,Good,Smoky Quartz,100,60,,Other,140,70,4,0,85,75,100000000,50,400000,3,Stevenverse
26157,,Smoker,80,25,,,160,80,2,0,55,50,500000,30,80000,2,OP
26158,,Smoker,80,25,,,160,80,2,0,55,50,500000,30,80000,2,OP
26159,,Smoke,80,10,,,100,50,2,0,55,20,36,25,2500,1,MK
26160,,Smoke,80,10,,,100,50,2,0,55,20,36,25,2500,1,MK
26161,Good,Smasher,0,0,Isabel Dare,Female,138,70,2,0,0,50,24999,100,999000000,0,Earth-616
26162,Good,Smasher,0,0,Isabel Dare,Female,138,70,2,0,0,50,24999,100,999000000,0,Earth-616
26163,Good,Smart Hulk,70,45,Bruce Banner,Male,170,85,3,0,65,25,55,100,1000000000,3,MCU
26164,Good,Smart Hulk,70,45,Bruce Banner,Male,170,85,3,0,65,25,55,100,1000000000,3,MCU
26165,Bad,Slug Count,60,10,,Male,100,50,1,0,30,6,10,1,100,1,Berserk
26166,Bad,Slug Count,60,10,,Male,100,50,1,0,30,6,10,1,100,1,Berserk
26167,,Spectacular Spider-Man,80,60,,,180,90,2,0,50,25,200,20,800,1,Earth-9411
26168,,Spectacular Spider-Man,80,60,,,180,90,2,0,50,25,200,20,800,1,Earth-9411
26169,Neutral,Spearow,10,10,,-,75,40,2,0,30,8,15,1,75,0,Pokemon
26170,Neutral,Spearow,10,10,,-,75,40,2,0,30,8,15,1,75,0,Pokemon
26171,,Spawn II,20,70,,,121,60,5,0,60,50,10111,30,101001,7,Spawn
26172,,Spawn II,20,70,,,121,60,5,0,60,50,10111,30,101001,7,Spawn
26173,Good,Spawn (Modern),90,100,Albert Francis Simmons,Male,170,85,6,0,100,100,1000000000,100,1000000000,7,Spawn
26174,Good,Spawn (Modern),90,100,Albert Francis Simmons,Male,170,85,6,0,100,100,1000000000,100,1000000000,7,Spawn
26175,-,Spawn (Animated),100,100,,-,100,50,3,0,100,100,999999999,100,999999999,2,
26176,-,Spawn (Animated),100,100,,-,100,50,3,0,100,100,999999999,100,999999999,2,
26177,,Spartan With Void,90,100,,,195,100,6,0,95,100,1000000000,100,1000000000,8,Prime Earth
26178,,Spartan With Void,90,100,,,195,100,6,0,95,100,1000000000,100,1000000000,8,Prime Earth
26179,Bad,Slipknot,30,5,,Male,90,45,1,0,5,1,5,1,100,0,DCEU
26180,Bad,Slipknot,30,5,,Male,90,45,1,0,5,1,5,1,100,0,DCEU
26181,,Slinky,5,13,,,110,55,1,0,7,7,12,1,126,0,Toy Story
26182,,Slinky,5,13,,,110,55,1,0,7,7,12,1,126,0,Toy Story
26183,,Spamton,20,20,,,90,45,3,0,50,25,200,1,50,1,UT
26184,,Spamton,20,20,,,90,45,3,0,50,25,200,1,50,1,UT
26185,Good,Slimefoot,10,10,,Other,80,40,1,0,30,1,6,1,50,1,MtG
26186,Good,Slimefoot,10,10,,Other,80,40,1,0,30,1,6,1,50,1,MtG
26187,,Slime,10,10,,,90,45,2,0,35,10,18,5,200,1,Dragon Quest
26188,,Slime,10,10,,,90,45,2,0,35,10,18,5,200,1,Dragon Quest
26189,,Spaceboy (Netflix),50,20,,,110,55,1,0,30,1,5,25,1000,1,
26190,,Spaceboy (Netflix),50,20,,,110,55,1,0,30,1,5,25,1000,1,
26191,Good,Space Marine,100,25,Adeptus Astartes,Male,130,65,2,0,30,25,240,50,400000,2,Warhammer 40K
26192,Good,Space Marine,100,25,Adeptus Astartes,Male,130,65,2,0,30,25,240,50,400000,2,Warhammer 40K
26193,Good,Space Man Spiff,30,15,,Male,110,55,1,0,5,6,10,1,75,0,SSU
26194,Good,Space Man Spiff,30,15,,Male,110,55,1,0,5,6,10,1,75,0,SSU
26195,Good,Slenderman (Pastamonsters),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,10,Creepypasta
26196,Good,Slenderman (Pastamonsters),100,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,10,Creepypasta
26197,,SP//DR,100,100,,,100,50,3,0,45,95,899000000,25,33445,2,Earth-616
26198,,SP//DR,100,100,,,100,50,3,0,45,95,899000000,25,33445,2,Earth-616
26199,Good,Sleeping Beauty,9,10,,Female,100,50,1,0,9,25,100,1,100,1,
26200,Good,Sleeping Beauty,9,10,,Female,100,50,1,0,9,25,100,1,100,1,
26201,Bad,Sousuke Wakamizu,50,15,,Male,150,75,3,0,30,1,1,1,60,1,Cv
26202,Bad,Sousuke Wakamizu,50,15,,Male,150,75,3,0,30,1,1,1,60,1,Cv
26203,,Source Of All,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,8,Sonic
26204,,Source Of All,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,8,Sonic
26205,,Sour Note,1,60,,,58,30,1,0,50,1,8,1,100,1,
26206,,Sour Note,1,60,,,58,30,1,0,50,1,8,1,100,1,
26207,Bad,Soundwave,100,20,Soundwave,Male,170,85,2,0,5,30,2000,50,400000,2,TFP
26208,Bad,Soundwave,100,20,Soundwave,Male,170,85,2,0,5,30,2000,50,400000,2,TFP
26209,Bad,Soundwave,85,80,Soundwave,Male,200,100,4,0,70,95,800000000,100,1000000000,5,
26210,Bad,Soundwave,85,80,Soundwave,Male,200,100,4,0,70,95,800000000,100,1000000000,5,
26211,,Soul Of Cinder,100,35,,,100,50,2,0,50,6,10,25,3000,3,Dark Souls Universe
26212,,Soul Of Cinder,100,35,,,100,50,2,0,50,6,10,25,3000,3,Dark Souls Universe
26213,,Soul Man,10,50,,,200,100,5,0,100,25,90,25,10000,0,Earth-616
26214,,Soul Man,10,50,,,200,100,5,0,100,25,90,25,10000,0,Earth-616
26215,Good,Slapstick,9,100,Steve Harmon,,90,45,2,0,30,6,10,25,25000,1,Earth-616
26216,Good,Slapstick,9,100,Steve Harmon,,90,45,2,0,30,6,10,25,25000,1,Earth-616
26217,-,Slappy,1,20,,-,97,50,2,0,40,1,3,1,10,0,
26218,-,Slappy,1,20,,-,97,50,2,0,40,1,3,1,10,0,
26219,Bad,Slade (Power Of Trigon),100,50,,Male,160,80,3,0,65,45,8000,55,1100000,4,Teen Titans
26220,Bad,Slade (Power Of Trigon),100,50,,Male,160,80,3,0,65,45,8000,55,1100000,4,Teen Titans
26221,Neutral,Soranik Natu,85,100,,Female,160,80,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
26222,Neutral,Soranik Natu,85,100,,Female,160,80,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
26223,Good,Sora Minorikawa,50,20,,Male,140,70,3,0,30,1,1,1,50,1,Cv
26224,Good,Sora Minorikawa,50,20,,Male,140,70,3,0,30,1,1,1,50,1,Cv
26225,Good,Sonya,40,10,,Female,150,75,1,0,5,6,10,1,100,0,Nikita
26226,Good,Sonya,40,10,,Female,150,75,1,0,5,6,10,1,100,0,Nikita
26227,-,Sonny Corleone,45,6,,Male,130,65,1,0,0,1,7,1,130,1,
26228,-,Sonny Corleone,45,6,,Male,130,65,1,0,0,1,7,1,130,1,
